title,URL,description,success,user_agent,date
#miningindustry #indigenomics | Mindy Henyu,https://www.linkedin.com/posts/mindyhenyu_miningindustry-indigenomics-activity-7091804748709859328-BfEx,"Our rock trucks are cooler than your rock trucks! 

#miningindustry #indigenomics",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Unknown
#indigenousprosperity | Shannin Metatawabin ICD.D,https://www.linkedin.com/posts/shanninmetatawabin_indigenousprosperity-activity-7305219922719039488-MVtU,"As we move to progress access to Indigenous peoples lands for projects and resources, let us not forget to be inclusive of Indigenous participation,  ownership and stewardship.   Guidance on what is needed can be found at the niestrategy.ca 

Please share and affirm the calls to prosperity into your work and if you want to take additional steps, add an Indigenous board member and develop a reconciliation action plan to guide your work.  @niestrategy NACCA #IndigenousProsperity Dawn Madahbee Leach Victoria LaBillois, MBA Terry Goodtrack Mary Ng Patty Hajdu (Parliamentarian)",True,Mozilla/5.0 (X11; Linux x86_64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
No title found,https://ca.linkedin.com/in/michelle-okere,No description available,True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Unknown
"#indigenomics #move37xr #tech #indigenouseconomy #globalpartnership… | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_indigenomics-move37xr-tech-activity-7161105236974047232-Q_xV,"The Global Centre of Indigenomics(GCOI) is proud to announce a powerful collaboration with MOVE37XR ! 

A partnership set to redefine the landscape of innovation and economic empowerment for Indigenous communities globally.
MOVE37XR, a leader in advanced technologies, is bringing its expertise to the Global Centre of Indigenomics, fostering innovation, sustainability, and Indigenous economic growth. 

Together, we aim to create an inclusive and thriving ecosystem that embraces the rich tapestry of Indigenous knowledge and the limitless possibilities of technological advancement.

This collaboration is a commitment to shaping a future where Indigenous communities lead in the realms of technology, economics, and sustainability. We believe that by merging tradition with innovation, we can unlock unprecedented opportunities and drive positive change on a global scale.

Subscribe to our newsletter for updates as we unite to celebrate diversity, foster collaboration, and shape a world where Indigenomics and technology converge for the advancement of all.
 https://lnkd.in/gCDfKpBA


#Indigenomics #Move37XR #Tech #Indigenouseconomy #GlobalPartnership #Innovation #Sustainability",True,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Unknown
"#10towatch #10towatch #indigenomics #indigenousleaders #economicprosperity… | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_10towatch-10towatch-indigenomics-activity-7124872151458877440-NCRZ,"The countdown is officially on, with just 14 days left to register for the Indigenomics Power Play Gala! 

The question on everyone&#39;s mind: Who will be featured on this year&#39;s Indigenomics #10TOWATCH List? The suspense is building, and the stage is set for an epic revelation. 

Get ready for an evening filled with inspiration, anticipation, and celebration as we unveil the brilliant minds and innovators who are poised to take the world by storm. This is not just an event; it&#39;s a journey into the future, a glimpse into the world of tomorrow&#39;s trailblazers.

Join Indigenomics Institute  and our sponsor BMO , and be a part of something truly extraordinary, to witness the birth of greatness, and to celebrate the visionaries who are changing the game.

The #10TOWATCH List isn&#39;t just a recognition; it&#39;s a launchpad to greatness, a testament to what&#39;s possible.


Why wait? The clock is ticking, and your seat is waiting. Register now and be part of an evening that promises to inspire, entertain, and leave you with memories that will last a lifetime. 

https://lnkd.in/gmnNsvw5

#Indigenomics #IndigenousLeaders #EconomicProsperity #BayStreetConference #EconomicReconciliation #Toronto #Indigenousbusiness #baystreet #canecon #canpoli #cdnpoli #ontecon",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
Indigenous economy could hit $100B | LinkedIn,https://www.linkedin.com/news/story/indigenous-economy-could-hit-100b-5829124/,Indigenomics Institute founder Carol Anne Hilton says the number serves as a motivational “marker” to which Indigenous businesses can aspire.,True,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",Unknown
#indigenomics #indigenomicsimpact #indigenousleadership… | Indigenomics,https://www.linkedin.com/posts/indigenomics-institute_indigenomics-indigenomicsimpact-indigenousleadership-activity-7275213252454703105-Ehtn,"We are seeking inspiring Indigenous leaders to take the stage at Indigenomics IMPACT 2025, happening at the Space Centre in Vancouver!

This groundbreaking event will spotlight transformative partnerships, thriving businesses, innovative investments, and dynamic initiatives, showcasing the power and potential of the Indigenous economy. This conference emphasizes a strengths-based narrative of Indigenous economic growth, design, inclusion, and reconciliation. By bringing together leaders from various sectors, Indigenomics IMPACT aims to build powerful outcomes in the Indigenous economy during this pivotal time of economic reconciliation.

Let’s make history together—one story of Indigenous IMPACT at a time. 
Apply here to be a speaker: https://lnkd.in/gcwmWfyV

🔗For more information email: info@indigenomics.com

#Indigenomics #IndigenomicsIMPACT #IndigenousLeadership #EconomicReconciliation #IndigenousEconomy",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Unknown
Sign Up | LinkedIn,https://www.linkedin.com/posts/carey-calder-mba-a36112148_indigenousprosperity-activity-7194429163577982977-sj8A,"500 million+ members | Manage your professional identity. Build and engage with your professional network. Access knowledge, insights and opportunities.",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Unknown
#indigenousprosperity #indigenousbusiness | Shannin Metatawabin ICD.D,https://www.linkedin.com/posts/shanninmetatawabin_indigenousprosperity-indigenousbusiness-activity-7125977024745099264-mr7K,"We are launching a series to introduce our board,  committees and entities that support our growth.   Elaine has been part of the network more than 35 years from the very beginning. #indigenousprosperity #indigenousbusiness @elainechambers",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Unknown
#indigenomics #wyndhamgardenwinnipegairport | Dennis Meeches,https://www.linkedin.com/posts/dennis-meeches-45161227_indigenomics-wyndhamgardenwinnipegairport-activity-6963500596221923328-uMbP,"August 11, 2022
Chief Kyra Wilson and Chief Gordon Bluesky touring our new hotel yesterday. It’s still on track for a soft opening on August 17, 2022. 

#Indigenomics 
#WyndhamGardenWinnipegAirport",True,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1","August 11, 2022"
#indigenousbusiness | Indigenous Services Canada | Services aux Autochtones Canada,https://www.linkedin.com/posts/isc-sac_indigenousbusiness-activity-7082026571317870592-Y_iz,"The Indigenous Business Navigator is a service that can help businesses and organizations access funding!

The service is for:
•             Indigenous businesses and owners
•             Indigenous organizations
•             Indigenous communities

Connect now! https://ow.ly/uPLe50P1wvT  #IndigenousBusiness",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Unknown
#buy5high5 #indigenousprosperity #canadaprosperity #localprosperity | Shannin Metatawabin ICD.D,https://www.linkedin.com/posts/shanninmetatawabin_buy5high5-indigenousprosperity-canadaprosperity-activity-7317907766617001984-RAlN,"Love the #buy5high5 initiative Isabelle Hudon .  I would like to further focus the effort by not only buying more Canada made, yet also buy local to your location and if possible procure an Indigenous made product.

1. OM Made soap - PEI Indigenous and local 
om-made.com
2. Banging Bannock - bangingbannock.ca Indigenous 
3. Demester&#39;s Bread
4. Black Dimond cheese
5. Cavendish Farms - vegetables

This is challenge to all my network to share the Buy 5 High 5 products and services you will be changing to support Canada. @nacca.ca
#IndigenousProsperity #canadaprosperity #localprosperity 

Indigenouspei.ca for other great products

kinanaskoomatin",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
#reconciliation #indigenousrights #indigenousbusiness #indigenomics | Terry Bergen,https://www.linkedin.com/posts/terry-bergen-b974382b_reconciliation-indigenousrights-indigenousbusiness-activity-7300188869889572866-fXJJ,"At RJC Engineers we&#39;re excited to collaborate with Pehta, allowing us to track and better understand the impact and benefit of Indigenous participation in our projects.
#Reconciliation #IndigenousRights #IndigenousBusiness #Indigenomics",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
#indigenomics #indigenouseconomy #economicreconciliation… | Indigenomics,https://www.linkedin.com/posts/indigenomics-institute_indigenomics-indigenouseconomy-economicreconciliation-activity-7135723404099244033-Tv0K,"&quot;Indigenomics&quot; takes you on a captivating journey, unraveling the intricate web of Indigenous economies. Carol Anne Hilton masterfully intertwines traditional knowledge with modern economic principles, offering a unique perspective on how Indigenous communities can harness their strengths to drive sustainable economic development.

Overview
Indigenomics lays out the tenets of the emerging Indigenous economy, built around relationships, multigenerational stewardship of resources, and care for all. Highlights include:

•	The ongoing power shift and rise of the modern Indigenous economy
•	Voices of leading Indigenous business leaders
•	The unfolding story in the law courts that is testing Canada&#39;s relationship with Indigenous peoples
•	Exposure of the false media narrative of Indigenous dependency
•	A new narrative, rooted in the reality on the ground, that Indigenous peoples are economic powerhouses.

Join the conversation on reshaping the economic landscape, fostering cultural harmony, and building a future where prosperity knows no bounds.
Secure Your Copy Today:
https://lnkd.in/gCdvHf2t

#Indigenomics #Indigenouseconomy #economicreconciliation #strategicpartnerships",True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenomics | Dawn Madahbee Leach,https://www.linkedin.com/posts/dawn-madahbee-leach-473a9399_indigenomics-activity-7109643832694099968-XRyy?trk=public_profile,Indigenomics She in Winnipeg! #Indigenomics,True,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",Unknown
#ccib #indigenousbusiness | Canadian Council for Indigenous Business,https://www.linkedin.com/posts/ccib-national_ccib-indigenousbusiness-activity-7275937053744230401-yaAn,"In the latest Fall issue of the Indigenous Business Report, find the stories of three influential Indigenous women who are redefining Indigenous fashion and stitching together a path for emerging Indigenous designers and leaders.

Read about their stories of a unified vision that honors cultural integrity while championing a future of fashion that is inclusive, sustainable and deeply rooted in heritage.

Read the article (p.50) https://bit.ly/3Kgbn38 

#ccib #indigenousbusiness",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Unknown
#theatrewithpurpose #indigenousstories #landback #companyonetheatre | Carl Howell,https://www.linkedin.com/posts/carl-howell-34367549_theatrewithpurpose-indigenousstories-landback-activity-7294473906889916416-I-Y5,"I recently had the pleasure of attending Company One Theatre’s latest production, “Haunted,” and I was impressed by both the performance and its profound message. This Indigenous horror-comedy, written and directed by Tara Moses  tells the story of siblings Ash and Aaron, who have been haunting their former home for two decades. Through humor and compelling storytelling, the play delves into themes of Indigenous land rights and the Land Back movement, prompting audiences to reflect on our relationship with the land and Native communities.  

Company One Theatre consistently brings thought-provoking plays and educational events to our community, fostering important conversations around social change. I highly encourage everyone to explore their upcoming events and become engaged with their impactful work. Experiences like “Haunted” not only entertain but also challenge us to think deeply about pressing societal issues.

Karthik Subramanian 

#TheatreWithPurpose #IndigenousStories #LandBack #CompanyOneTheatre",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
